dataset_name,model_name,seed,method,test_accuracy,test_balanced_accuracy,test_roc_auc,test_log_loss,test_brier_score,test_ece_15,test_mce_15,val_log_loss,val_brier_score,val_ece_15
real_v3_1_fixed,rf_no_counter,43,uncalibrated,0.607086366848771,0.6053008741134314,0.6524343679851397,0.6540412316915537,0.23131208554408408,0.017799039844755404,0.07300044218150327,0.6472167613888917,0.2281096316925223,0.025886725928863152
real_v3_1_fixed,rf_no_counter,43,platt,0.6074621675285776,0.6054768452819872,0.6524343679851397,0.6533768632974443,0.23106945983904925,0.013623049292604814,0.03537594145279066,0.6447198219295651,0.22708384922913072,0.00345607539111016
real_v3_1_fixed,rf_no_counter,43,isotonic,0.6066937392728537,0.605410726226316,0.6523106947590515,0.6543640236562969,0.23108554982495716,0.01257988355309051,0.051648053675675265,0.6440126081543113,0.22685822101689188,4.276318851426602e-17
