feature,importance
p2_scout,0.03273395786181944
p1_scout,0.03260144488122255
diff_income,0.03199710431206813
diff_workers,0.025060666088459756
diff_sq_vol_120,0.021794780056401016
diff_combat_score,0.02126840156374903
diff_income_vol_120,0.0210659358123098
p2_sq,0.0210429838645972
diff_sq,0.020621712441377622
p2_income_per_worker,0.019616370915052254
p1_sq,0.01951672297627314
p1_income_per_worker,0.019468991176354596
diff_income_120s,0.018956812781717743
income_per_worker_diff,0.018922108377495972
army_supply_ratio_diff,0.018919599835547526
diff_workers_vol_120,0.018444538559221665
diff_combat_120s,0.018366683140173073
diff_income_60s,0.01790768753613275
diff_sq_120s,0.01789269329118294
p2_army_entropy,0.01787603462697783
p2_workers,0.017770104814146096
diff_sq_60s,0.01772181657664311
p1_combat,0.01751200611732704
counter_advantage_diff,0.017238746245492893
delta_sq_p2,0.017194483427686636
diff_combat_vol_120,0.017157196012262444
delta_sq_p1,0.01704931596274011
p1_workers,0.01689648254133802
sq_momentum_15,0.016801694427016078
income_momentum_15,0.016626070337982374
p2_combat,0.016622078635419948
counter_advantage_vol_120,0.01655749607999489
diff_combat_60s,0.016541606177039713
p1_army_to_worker_ratio,0.016503010701881496
diff_epm,0.016463639927232238
p1_epm,0.01638536037326048
p1_army_supply_ratio,0.01631058723396598
p2_epm,0.016205657018240983
counter_advantage_diff_120s,0.015832761487400687
p1_army_entropy,0.015823895980374262
counter_advantage_p1,0.01575874999280269
p2_army_to_worker_ratio,0.015496839319342872
p2_army_supply_ratio,0.015452088668380989
counter_advantage_diff_60s,0.015109059393802636
counter_advantage_p2,0.014747948083055521
combat_momentum_15,0.01398991575135117
delta_combat_p2,0.013398483386413864
delta_combat_p1,0.01329259158369611
diff_workers_120s,0.012028666924504371
p2_worker_growth_ratio,0.011275345358155662
p1_worker_growth_ratio,0.01109436892328899
diff_workers_60s,0.010333877727932518
loss_trade_ratio,0.009059679857089168
p1_recent_losses,0.007932286295451424
p2_recent_losses,0.007420409640122325
p2_num_unit_types,0.0071025779678271
economic_momentum_15,0.00674111508962085
p1_num_unit_types,0.005668917474715255
tech_diff,0.00539689180680981
delta_workers_p2,0.005130440268257153
delta_workers_p1,0.005008042574448262
p2_tech_level,0.0041549250256115375
p1_tech_level,0.0038735317167389385
phase,0.0012440069950014044
