feature,importance
diff_income,152.3558807373047
diff_workers,136.0948486328125
diff_raw_army_power,65.78113555908203
tech_diff,52.49644470214844
diff_income_60s,42.289833068847656
p2_scout,40.027565002441406
loss_trade_ratio,38.942039489746094
p2_num_unit_types,37.74786376953125
p1_num_unit_types,37.119876861572266
diff_income_120s,36.3100471496582
p2_tech_level,34.67195129394531
p1_scout,34.50442123413086
diff_raw_army_power_120s,34.318599700927734
p1_raw_army_power,33.32160949707031
diff_sq,31.649658203125
diff_combat_score,29.42836570739746
p2_sq,28.766042709350586
army_supply_ratio_diff,27.714900970458984
p1_army_entropy,27.657129287719727
p2_raw_army_power,27.656221389770508
phase,26.598478317260742
diff_matchup_power,26.5972900390625
p1_workers,26.287450790405273
p2_workers,26.27691650390625
p2_army_supply_ratio,25.32257652282715
p2_army_entropy,24.977922439575195
p2_combat,24.696407318115234
p1_recent_losses,24.665016174316406
p1_tech_level,24.267047882080078
counter_advantage_p2,23.732593536376953
p1_army_supply_ratio,22.67666244506836
counter_advantage_p1,22.580873489379883
p1_combat,22.369945526123047
p1_army_to_worker_ratio,22.098325729370117
p2_army_to_worker_ratio,21.646730422973633
counter_advantage_diff,21.448408126831055
p2_epm,21.264249801635742
diff_combat_120s,20.075328826904297
income_momentum_15,19.321149826049805
p1_sq,19.30670928955078
diff_combat_vol_120,19.277706146240234
diff_workers_120s,18.962080001831055
p2_recent_losses,18.48308753967285
income_per_worker_diff,18.09718894958496
counter_advantage_vol_120,17.9985408782959
counter_advantage_diff_120s,17.75164222717285
diff_workers_vol_120,17.690156936645508
diff_income_vol_120,16.99848175048828
diff_raw_army_power_vol_120,16.837305068969727
diff_sq_vol_120,15.144745826721191
p1_epm,15.022356986999512
counter_advantage_diff_60s,14.579038619995117
p1_income_per_worker,14.561132431030273
p2_income_per_worker,14.449848175048828
delta_combat_p2,14.340936660766602
diff_epm,14.316094398498535
raw_power_momentum_15,13.741267204284668
combat_momentum_15,13.192719459533691
delta_combat_p1,12.858057975769043
p1_worker_growth_ratio,12.727557182312012
diff_combat_60s,12.398362159729004
sq_momentum_15,12.354948997497559
diff_workers_60s,12.114792823791504
diff_raw_army_power_60s,11.8815279006958
diff_sq_60s,11.8566255569458
p2_worker_growth_ratio,11.106802940368652
delta_workers_p2,11.039243698120117
delta_workers_p1,10.983118057250977
delta_sq_p2,10.981832504272461
counter_advantage_momentum_15,10.845211029052734
economic_momentum_15,10.422176361083984
diff_sq_120s,10.401817321777344
delta_sq_p1,9.243638038635254
