dataset_name,model_name,seed,method,test_accuracy,test_balanced_accuracy,test_roc_auc,test_log_loss,test_brier_score,test_ece_15,test_mce_15,val_log_loss,val_brier_score,val_ece_15
real_v3_1_fixed,xgb_full,43,uncalibrated,0.6072770716713595,0.6045979601669711,0.6551047633383114,0.6511464235596314,0.23013924484541545,0.008274651685006098,0.039051935479853486,0.6411902309430164,0.2256507787114019,0.007230423617671392
real_v3_1_fixed,xgb_full,43,platt,0.6071200206409926,0.6047751109859945,0.6551047633383114,0.6518995715019203,0.23043041736964237,0.016165772511245707,0.08193080230141159,0.6415406616134122,0.22569844708874168,0.007647279234754151
real_v3_1_fixed,xgb_full,43,isotonic,0.6072265909830272,0.6044642491316481,0.6549095163709461,0.6559259366043925,0.23041038716657114,0.013819050236561168,0.0722032551016817,0.6404287601647727,0.22537235477920767,1.563443900235992e-17
