dataset_name,model_name,seed,method,test_accuracy,test_balanced_accuracy,test_roc_auc,test_log_loss,test_brier_score,test_ece_15,test_mce_15,val_log_loss,val_brier_score,val_ece_15
real_v3_1_fixed,xgb_full,44,uncalibrated,0.6109335755292429,0.6072851280994509,0.658516761183566,0.649051853202759,0.229122955055855,0.010449866197103766,0.022235893801652917,0.6447941275154383,0.22725842536121135,0.005894006833095417
real_v3_1_fixed,xgb_full,44,platt,0.6109784266236096,0.6071146126684295,0.658516761183566,0.6493528974706496,0.2292185569439477,0.010897618625703384,0.06110873008312134,0.645049762040842,0.22730803250474055,0.006720416802722495
real_v3_1_fixed,xgb_full,44,isotonic,0.6105187029063509,0.6077206140318747,0.6583053669104315,0.6495166556158839,0.22923572984009444,0.009896754243137315,0.029836792798146883,0.6440853438575168,0.2270043791969062,2.4187578758734416e-17
