,phase,diff_combat_score,diff_workers,diff_sq,diff_epm,diff_income,tech_diff,army_supply_ratio_diff,income_per_worker_diff,counter_advantage_p1,counter_advantage_p2,counter_advantage_diff,p1_combat,p1_workers,p1_sq,p1_epm,p1_scout,p1_army_entropy,p1_num_unit_types,p1_tech_level,p1_army_supply_ratio,p1_recent_losses,p1_worker_growth_ratio,p1_income_per_worker,p1_army_to_worker_ratio,p2_combat,p2_workers,p2_sq,p2_epm,p2_scout,p2_army_entropy,p2_num_unit_types,p2_tech_level,p2_army_supply_ratio,p2_recent_losses,p2_worker_growth_ratio,p2_income_per_worker,p2_army_to_worker_ratio,delta_combat_p1,delta_combat_p2,delta_workers_p1,delta_workers_p2,delta_sq_p1,delta_sq_p2,economic_momentum_15,combat_momentum_15,sq_momentum_15,income_momentum_15,diff_workers_60s,diff_combat_60s,diff_sq_60s,diff_income_60s,counter_advantage_diff_60s,diff_workers_120s,diff_combat_120s,diff_sq_120s,diff_income_120s,counter_advantage_diff_120s,diff_workers_vol_120,diff_combat_vol_120,diff_sq_vol_120,diff_income_vol_120,counter_advantage_vol_120,loss_trade_ratio
p2_army_entropy,0.6283804999401382,-0.012416494544525588,0.060125729741681185,0.011327331708871754,-0.006305094488501278,0.03490008173928883,-0.1829897366694696,-0.042581947951354775,-0.017971247649797097,0.2414746495972853,0.14946892755626956,0.06313997097254155,0.4667480696285778,0.6281185885395599,0.40334759091548916,0.03598206701576817,0.5063606799704095,0.5784878726974796,0.5982805610135533,0.6062031991606435,0.5406588167362794,0.1526473871316264,-0.13239763919996544,0.0156949333132191,0.4423733334212012,0.48663992522480065,0.6026011417570442,0.3975596650995087,0.053135022723366884,0.48907539425178226,1.0,0.9149007073692201,0.7661808145389983,0.5798081783110796,0.08401294455437408,-0.12198246199049965,0.036453288386071085,0.30246676908528886,0.08483788531684358,0.10403161781455923,-0.013695650336282155,-0.012482955438540817,-0.010886275106288779,-0.00839048700442385,-0.000924736131534294,-0.020750436105281166,-0.0019311439392856672,0.0012859840500907352,0.01274286462104717,-0.030034508834528056,-0.014436487265382566,0.008619219770375176,0.029484594651816177,0.03348021922711189,-0.02451713773246455,-0.014285471398095793,0.018506281211162837,0.04152522210317777,0.33622843159832605,0.47108813963962454,-0.19625924320291196,0.42791995935434385,-0.025581263747695072,0.06573618170634367
p2_num_unit_types,0.6636333638816564,-0.07763974115274881,0.10559398780842075,0.00427893396339639,0.006184477062300207,0.052747642530934044,-0.19718957750289604,-0.14014281049760113,-0.044588501622933645,0.180687219836672,0.16324634370224742,0.01164047144680249,0.5477351961619806,0.6953348490436831,0.44196150304502996,0.05336171083885261,0.5483378548007779,0.5966675900596775,0.6380938652493147,0.6417500106045302,0.598319161178611,0.18379139472734443,-0.17296710860921796,0.007039777946514417,0.5098535847471835,0.6110766906391037,0.6520743638073111,0.443222766924195,0.057051247066787734,0.5211096864117591,0.9149007073692201,1.0,0.8140395846939461,0.7210710400344527,0.09288199785498034,-0.1528946341477243,0.06068055638764658,0.40333544385670034,0.1016475511902885,0.14335552596703588,-0.047716950766847226,-0.041427500694173516,-0.015196393144431525,-0.016516019404458255,-0.004806332057445002,-0.04119857027061265,0.0007709430092126246,0.003367206145131282,0.014394139401394447,-0.06567075763707551,-0.013943241056689516,0.012865859850301779,0.012037984110750136,0.03502801896765892,-0.07304838925724125,-0.013321175053389122,0.022758868770018356,0.012939276094203006,0.3489565784784276,0.5332828405987003,-0.1881222373024708,0.47630610871055096,-0.061819926110910826,0.06472620725389472
p2_tech_level,0.7058366370762702,0.0004629093318004922,0.09030065856814576,0.008785919392726,0.020187637103864148,0.040546611202477684,-0.4118314857007682,-0.023829881645573096,-0.03142694184144951,0.18633891538811592,0.18023906962697211,0.0037713163242591467,0.5495576707192364,0.6680050077345079,0.4016428896902562,0.04863089602535963,0.5495787294786587,0.5867169306014522,0.6172501299055986,0.6463403924049429,0.6046039941027129,0.17477831142523542,-0.16999973282609823,-0.023168217063023522,0.5193975230100437,0.5634135253307189,0.6307304153423293,0.3982106137971414,0.031621809420333886,0.5652562847462734,0.7661808145389983,0.8140395846939461,1.0,0.6280713245121892,0.07513257178531231,-0.15752587907160964,0.01652351236771931,0.36457295530704126,0.08394338270349662,0.11685515599948981,-0.04289004778504833,-0.04334978277570439,-0.014563818132835709,-0.010213749138295146,0.00037188346570886035,-0.032685490736386456,-0.0033132605917210725,0.00825416534396486,0.016333508443969028,-0.04987472548619502,-0.008961272293506187,0.02231087215780333,0.01636378628053159,0.0377414762013442,-0.045470709036434964,-0.008552882122088953,0.035982987922043186,0.009835574951333952,0.33688862264079295,0.543972069641016,-0.19726172515587495,0.4906245569035319,-0.017549011535916096,0.01702785947502041
p2_army_supply_ratio,0.6803945404067252,-0.2932079855334135,0.1252035534944053,-0.009980626235634253,-0.04186955200164147,0.06010518311000206,-0.01832274957719194,-0.42088049650778947,-0.05091937383296868,0.05326163900357125,0.1743639624380172,-0.08401152052267609,0.5856200987387715,0.650508382838359,0.36256330198335973,0.07710763115356181,0.5618784748286665,0.5234733227780012,0.5848992562779247,0.6071953685128115,0.6373312805914811,0.16989395047892691,-0.23111938277673363,-0.04207273350910163,0.5884629287322075,0.7866500136206851,0.5998769322495702,0.37621046172560274,0.15356581421213558,0.5176291430015613,0.5798081783110796,0.7210710400344527,0.6280713245121892,1.0,0.21071358247840935,-0.223202201286549,0.022541415363346008,0.6825673209453977,0.09654089712815443,0.19472695001087645,-0.11261719209884598,-0.123902968726515,-0.025847755018182456,-0.029261282474630456,0.008712350160369423,-0.0902689664793397,0.00215493068998285,0.008746877394545773,0.05424519915711606,-0.1594368727596867,-0.00021658033019575747,0.030030479465673034,-0.0061786553867587985,0.08076949443744351,-0.20614662139528436,0.00211946024768052,0.038205829481909245,-0.022152578528909794,0.4004456927518474,0.5860068867982915,-0.1777007542150227,0.4764153251322856,-0.07576288321005957,0.2198927582797366
p2_recent_losses,0.20248652286024155,-0.0604057256955911,-0.08105046069632346,-0.034896009590336084,-0.06726355416254229,-0.06459889350398576,0.1031188575041776,-0.07314750103442744,0.017634100568251532,-0.017282770932763696,0.037961184484763155,-0.03822277608045208,0.18233489056776117,0.1745919822775806,0.051393231951850915,0.05355091342671417,0.17638691965312428,0.11816554236917211,0.14014246722385432,0.16081786874146364,0.14749357530082538,0.12292352540862292,-0.1218036544115748,-0.016982434130770212,0.15832758210380876,0.22533866145708764,0.20509844667934818,0.08462905449981778,0.16010893344708094,0.15692796061428177,0.08401294455437408,0.09288199785498034,0.07513257178531231,0.21071358247840935,1.0,-0.10474147250277689,-0.037245373970574196,0.14769268164985652,-0.12419557794149631,-0.1312951179043936,-0.119779638481587,-0.10953304794221479,-0.03720751991732451,-0.04587905431009243,-0.007811701409253974,0.01204324045333966,0.005813960927592945,0.009609906128437467,-0.0037341363270123476,0.005126186988468662,-0.0019485554555256249,0.0003944819695321186,-0.010929372490145502,-0.007877083554858924,-0.005526087772498641,-0.01024113416711068,-0.012713974933396122,-0.011931281606120333,0.15318987809816437,0.21650188658443423,-0.02732481919320778,0.1507287968106104,-0.035884588840496966,0.5090097064192042
p2_worker_growth_ratio,-0.18254075909684803,-0.008839148714232348,-0.11308191627713762,-0.00793751640990999,0.008448982275313209,-0.005115428971021673,-0.009592736778734939,0.009256270985128011,0.13708045894053875,0.02936401010702665,0.039117527943943575,-0.00682730289200767,-0.2296567791869528,-0.20458428383094596,-0.07230374006632433,-0.07590482025458085,-0.222837168354038,-0.12360080626001851,-0.16396023380013952,-0.16417061849779085,-0.21419332238683433,-0.10919100531526041,0.1945891379833279,0.03734838853963189,-0.2263196139534768,-0.22996396704775257,-0.1603138689626155,-0.06574380836893066,-0.10529703813177725,-0.1987490767907434,-0.12198246199049965,-0.1528946341477243,-0.15752587907160964,-0.223202201286549,-0.10474147250277689,1.0,-0.13151395743006677,-0.22255985439356246,0.03254348492474077,-0.009040696636393026,0.1460028651535769,0.8675499694613105,0.03907143647247285,0.020371321944439864,-0.5538901506294192,0.03477542975400601,0.013962102217550659,-0.10661039511442912,-0.27014005530543966,0.01020091342715308,-0.03499599764027391,-0.05165741791658311,0.01364104922134336,-0.17923778131159007,-0.0075224403180690885,0.015365478676425933,-0.026735592562618204,2.4340850980610124e-05,-0.12608881703500283,-0.21717566555016227,0.026404399008233707,-0.17611506335216962,0.14675663716714463,-0.016779511101398564
p2_income_per_worker,-0.018537689832095312,0.014008099607363546,0.124868860841772,-0.13609993263682305,0.00589300284705147,-0.26896946026852514,-0.04769498242915071,-0.05726995156738497,-0.6601516452678377,0.013381412835752657,0.049345165783890046,-0.024942967247575307,-0.026540497191648835,0.0013209618527803238,0.0933809228371721,0.0009853378933817854,-0.0796652694262169,0.0018816911374026567,-0.01020381038474414,-0.023559747507187673,-0.026224789057214412,0.008943578394155868,0.01519088902983467,0.21312082397567308,-0.03555916999752175,-0.03610774593631233,-0.04670817719043717,0.22173129372473976,-0.007036660804361804,-0.08479752570397815,0.036453288386071085,0.06068055638764658,0.01652351236771931,0.022541415363346008,-0.037245373970574196,-0.13151395743006677,1.0,-0.04901532885017908,0.0005353330545518244,0.019488054896723474,0.008768957883998792,-0.13471615319186067,-0.00410493329754166,0.0852004516733497,0.11012849749596759,-0.01657271579275998,-0.06449969809929579,-0.1814804669117849,0.06763070912243964,-0.017352107295542554,-0.10420454886368354,-0.2753394090901673,-0.012697212648862234,0.08543475587987555,-0.002925555086199501,-0.1210544600542482,-0.26412642565743,-0.025739026797318734,-0.08939892083130156,-0.039726931092378966,-0.036835797687941464,-0.09909704990793532,0.05708999857621589,-0.07205817866184708
p2_army_to_worker_ratio,0.42383285072131294,-0.23843482920005946,0.1178810961293536,-0.0016773241597946868,-0.026271648869780968,0.0588787095702882,-0.01693881898846242,-0.31388068555168835,-0.017279741809824067,-0.010254963620089794,0.07206496119235234,-0.05699412641872208,0.40862118011761195,0.37850136855660915,0.1698175442721151,0.05717257567749109,0.36807684511946315,0.27818771462496505,0.3294808351403237,0.3471772544012837,0.41242375700916,0.11528355658173889,-0.18207039821194035,-0.07501126340336606,0.42575649215151923,0.5703568746272608,0.33172253282607783,0.17340735765833792,0.10718137767792559,0.34265819336247044,0.30246676908528886,0.40333544385670034,0.36457295530704126,0.6825673209453977,0.14769268164985652,-0.22255985439356246,-0.04901532885017908,1.0,0.05789551631063854,0.12906660941100329,-0.11361060094136956,-0.12926902172969698,-0.022074336835564274,-0.027417901498873166,0.012069025365621856,-0.06486368609755493,0.003592864392726633,0.010628617674725536,0.055232047895318305,-0.11600496684905742,0.004020619750705032,0.023902940847303267,4.939728878857945e-06,0.06902227845090603,-0.1507135664422052,-0.00317268302929467,0.018377530818165302,-0.007780039702556413,0.2523790672904265,0.3972068045688832,-0.0954464285219457,0.3105691935443562,-0.10190015133659312,0.13835274777014314
delta_combat_p1,0.06472570086715715,0.1411084815487843,-0.03293503937533462,0.02053573973704414,-0.010655942436249184,-0.00667304214286709,0.05519694189132584,0.13254540525538458,0.019584371927127354,0.03877423145678559,-0.003308691954028626,0.029054420686010444,0.18738782506148832,0.11697197056543784,0.1506177375317377,-0.06061689362463853,0.060967014272383616,0.11621411204606555,0.1568103179258572,0.12942334453589308,0.2086419015541789,-0.14163782170805547,-0.01637593506953967,0.026047895231159482,0.20336995328472537,0.10272173919154637,0.1291929691828591,0.1332121720017588,-0.059725340173880544,0.07139893328911981,0.08483788531684358,0.1016475511902885,0.08394338270349662,0.09654089712815443,-0.12419557794149631,0.03254348492474077,0.0005353330545518244,0.05789551631063854,1.0,0.3082526864009285,0.008534844484521742,0.07884099573574302,0.0016646476126697268,0.035426351281220264,-0.05396745973435362,0.5569007810389831,-0.024345569418843513,-0.030022999254235187,-0.07255079392321623,0.281635881556183,0.01129451376725182,-0.02894374001673347,0.015180879634679432,-0.04885463181558675,0.2162622605141499,0.00645485153975783,-0.01308768321669698,0.017007586880464828,0.051399269144040395,0.07700785344262771,-0.010598610559975772,0.06079494860817476,-0.015991899543088658,0.0521126904581574
delta_combat_p2,0.0524460024592039,-0.14223907360673227,0.023976228319329242,-0.023381700688220524,0.01619483038549008,0.005603617803894982,-0.04885646464801096,-0.1250558762263245,-0.0140936092219947,0.0023056335182071322,0.03845118844388854,-0.025041922028665807,0.0856937134700623,0.11652343543662252,0.12214990628774437,-0.04638284737928378,0.061505284860924346,0.06805367480655494,0.08553410673051584,0.07491540321786637,0.08749313698091665,-0.1385671645190278,0.021807835563231223,0.002555305501099378,0.08140184486679679,0.1781078340654146,0.10685827832405957,0.14546346650518646,-0.07978777150998326,0.05198778754371724,0.10403161781455923,0.14335552596703588,0.11685515599948981,0.19472695001087645,-0.1312951179043936,-0.009040696636393026,0.019488054896723474,0.12906660941100329,0.3082526864009285,1.0,0.05921563775259799,0.019546867811124195,0.023756977573353745,0.0022429928100884755,0.03042162197860549,-0.618467417093193,0.015810014830579783,0.03037258095060171,0.05952929669287942,-0.3043727875080118,-0.017572170817823834,0.029878590726407923,-0.012326362162099855,0.03788401773275513,-0.21519182794475658,-0.014889841543277023,0.006342735490473906,-0.016881005448043464,0.05056815970722975,0.07501982559300209,-0.0039777661672224145,0.047747226231529175,-0.01110905907274354,0.08700190611761865
