,phase,diff_combat_score,diff_workers,diff_sq,diff_epm,diff_income,tech_diff,army_supply_ratio_diff,income_per_worker_diff,counter_advantage_p1,counter_advantage_p2,counter_advantage_diff,p1_combat,p1_workers,p1_sq,p1_epm,p1_scout,p1_army_entropy,p1_num_unit_types,p1_tech_level,p1_army_supply_ratio,p1_recent_losses,p1_worker_growth_ratio,p1_income_per_worker,p1_army_to_worker_ratio,p2_combat,p2_workers,p2_sq,p2_epm,p2_scout,p2_army_entropy,p2_num_unit_types,p2_tech_level,p2_army_supply_ratio,p2_recent_losses,p2_worker_growth_ratio,p2_income_per_worker,p2_army_to_worker_ratio,delta_combat_p1,delta_combat_p2,delta_workers_p1,delta_workers_p2,delta_sq_p1,delta_sq_p2,economic_momentum_15,combat_momentum_15,sq_momentum_15,income_momentum_15,diff_workers_60s,diff_combat_60s,diff_sq_60s,diff_income_60s,counter_advantage_diff_60s,diff_workers_120s,diff_combat_120s,diff_sq_120s,diff_income_120s,counter_advantage_diff_120s,diff_workers_vol_120,diff_combat_vol_120,diff_sq_vol_120,diff_income_vol_120,counter_advantage_vol_120,loss_trade_ratio
phase,1.0,0.06742042336785466,-0.06066822991110508,-0.018807262332615392,-0.041203488178229,-0.04504308098484974,0.0244693376071377,0.028396105632540337,0.001654515441265831,0.13799989544891975,0.0760859368160133,0.04051302333715706,0.636610290211557,0.7355313680521458,0.42431031011314313,0.06306391991776478,0.6244929186233813,0.6220955436862421,0.6492423091326066,0.6987501740248477,0.6598392921395229,0.22149111175822211,-0.17936681861074985,-0.012713344025888772,0.6014086696425649,0.6388204109685703,0.7409723483457424,0.44113541034238374,0.123529217852743,0.6400995399685621,0.6202469579980269,0.646188914021958,0.7003549664345419,0.6410174007111883,0.23769201258195646,-0.14505715299659513,-0.012268493559097567,0.37316172753040794,0.07342850855993178,0.05688753702766308,-0.05504570605879536,-0.028215686013878784,-0.011067298046829672,-0.011236584512332686,-0.02086776410353218,0.01497079740729979,7.097469730538161e-05,-0.009539889610399229,-0.03721500755862836,0.02555120168608763,-0.008232970001253304,-0.014414505299655923,0.03689206555110423,-0.04713865283714382,0.0357126872921416,-0.013799258813703854,-0.02534909001080815,0.04549358673976336,0.4362820978092266,0.636603892825774,-0.24648210681446614,0.516539644122281,-0.0643225831425436,0.1686772422931911
diff_combat_score,0.06742042336785466,1.0,-0.11269334589584941,0.027083524140976867,-0.031308102798431416,-0.10295726447617594,0.08481641479470553,0.7578893104326884,-0.005184783368461706,0.06575313479403816,-0.08224710721692174,0.10241693167926408,0.4367751548401722,0.02325855931634165,0.018587583385145857,-0.004513308740599988,0.030746994409328213,0.1108004766508853,0.1886506538863954,0.06913016584778654,0.37645119847359054,0.05526003486883642,-0.0022119161861456666,0.02374991454101832,0.43705145738589724,-0.24093390338611584,0.06459578571135664,-0.006507260988943271,0.03518666710046896,0.07647085261862502,-0.03164517752275698,-0.10198613889052188,-0.0009108912198544574,-0.2951101138400341,0.02120386922714145,-0.01589746573377783,0.025310532729286444,-0.2408495806567753,0.1447024133727269,-0.15333051057152114,-0.00795384991040676,-0.01304797005247047,-0.014109469833570214,0.007888634701620273,0.003811066588765866,0.2504258194409235,-0.016015365897789804,-0.015677258801256394,-0.04122611874645288,0.48040802959489887,-0.035534179324569426,-0.046466459372385714,-0.00911046898553122,-0.07523043506946965,0.6473705781796805,-0.03915213622337351,-0.07520378470995698,-0.006658962441835704,0.02890803417697579,0.042608896426639016,0.0029166659766368098,0.030625365326323654,-0.03420224906316592,-0.015092595240087252
diff_workers,-0.06066822991110508,-0.11269334589584941,1.0,0.27565436310519603,0.08955300136247703,0.6997185425425407,-0.23130338943587936,-0.33402894017982576,-0.1738858486567768,0.0046010590926167895,0.05816272602027393,-0.03766422402970591,-0.13105191633823982,0.1269081289882112,0.10320502368552004,0.04665670480198855,0.024187790237732987,-0.08732494747338718,-0.1431366090746092,-0.13199335579749447,-0.19093315566596838,0.06979028242821252,0.12769725793381467,-0.08761892051485488,-0.2240937437700607,-0.06113453937333592,-0.24765391684468263,-0.1520904620828688,-0.06288134581411582,-0.12267221474009576,0.03863591910377833,0.0659904062473131,0.06083255160724795,0.10480232678889957,-0.1271967662332707,-0.10722945206549589,0.12707623617316222,0.09992408600716103,-0.052300094909106684,0.006862981817544339,0.1684422646963524,-0.15715999305166786,0.007057350805078729,-0.0006829790940567237,0.24914662093407827,-0.050098958676627975,0.005645010722547744,0.1072751052136467,0.4865670179865092,-0.09467955698591579,0.05506443146419655,0.25359028025893726,-0.028493789962081573,0.6467027079851262,-0.11657592013865448,0.09868104023967969,0.38664268764855164,-0.0302037386066104,0.010273873356965835,-0.03603993739293868,-0.005252091133110234,-0.01619271858948964,0.04437090913347481,-0.20095387702722126
diff_sq,-0.018807262332615392,0.027083524140976867,0.27565436310519603,1.0,0.0070670707791406495,0.44862490633083524,-0.011936533954839729,0.006547253765089459,0.21958153049204054,0.027022202859758586,-0.016356047585711776,0.02985441845426471,-0.02909775271040054,0.027868638720315298,0.461965050146899,-0.01777319979824367,0.007175840438693104,-0.013049282573549103,-0.01190664336632912,-0.018645879063915446,-0.014101939064512287,0.004324144104069404,0.021118366716811394,0.15500338293582494,-0.03309263770913895,-0.05068141376210793,-0.07521559171425839,-0.4642988150891808,-0.0289724504896927,-0.061009335618782856,-0.003689680000023352,-0.015758257627847015,-0.009075256651588804,-0.020073801963792402,-0.04871472409902604,-0.01667113494572517,-0.12425749815653665,-0.010757778317544035,0.01968179094813589,-0.024167587220606475,0.0294654577091491,-0.023368245524667937,0.34612493185680626,-0.33744402403776774,0.04044516797211454,0.03681861538728844,0.497229611933447,0.18291462250888124,0.17473316064530656,0.050448233729514604,0.6372915526791364,0.3281667575015087,0.021126980420423835,0.2330454365349627,0.04806284267206676,0.6705594453335774,0.38017030607869606,0.030987043662146413,0.017696888765167583,-0.019692184726787496,0.015595391898335738,-0.0015466169674062257,0.026343684703318337,-0.06070525069834341
diff_epm,-0.041203488178229,-0.031308102798431416,0.08955300136247703,0.0070670707791406495,1.0,0.07752384554185396,-0.09702150430142291,-0.003777239748610435,-0.014505507379140302,-0.015939608297208786,0.015359281474532097,-0.021616064659402925,-0.04169654742522753,-0.017897190417273678,-0.027927674515204986,0.6619519516236108,-0.01442828283383314,-0.04587308377910591,-0.0771370898854888,-0.06700932963640424,-0.06276176949407493,0.05115643673339806,0.019059028472990253,-0.014586998971208647,-0.06172243905315512,-0.022689528572151865,-0.05075988471094861,-0.034430756219394586,-0.5444262069727714,-0.053976196918849605,-0.004399767419631037,6.327646355504302e-05,0.013498433524251242,-0.060012545396591975,-0.12025063168254113,0.006615041879656248,0.004659253613875347,-0.054503715986812785,-0.018872017596951795,0.009068006433997033,0.02122638269097798,-0.0031992448947098144,0.006188630526204331,0.0008044734197797879,0.01876066046455635,-0.023563934912940503,0.003932642214853664,0.020893890702560362,0.01776216047478192,-0.024699321532235332,0.006831578823264435,0.019653501137757587,0.006813555194564608,0.01183085730674643,-0.021635460260944536,0.024686712141504055,0.026918738757332143,0.0037236989760617623,-0.0320592369717115,-0.01976152352295504,0.004954072952783623,-0.03610394073980486,-0.005786155660252022,-0.13074772510103863
diff_income,-0.04504308098484974,-0.10295726447617594,0.6997185425425407,0.44862490633083524,0.07752384554185396,1.0,-0.12160917559362876,-0.20723699292002112,0.4295821812147833,0.01922355466252806,0.014911319841342146,0.0026188401446099207,-0.12444840942588851,0.08286020873199598,0.19575159299605688,0.0329768430141409,0.03033835029438102,-0.06603264606715058,-0.09741047393063777,-0.08084575668242734,-0.13719948898525108,0.039337936948836624,0.030856487617751963,0.32198930930589337,-0.17248289155430713,-0.06094378077434718,-0.1790896772344587,-0.21977763743415907,-0.06273034319647891,-0.10648742909073187,0.012310460556873827,0.02222911181767328,0.02016575214484431,0.046095618350749316,-0.114062824162276,-0.009272212569196626,-0.2277899249755662,0.04536132599796496,-0.016345376494132827,-0.012300042385517842,0.046895965247367576,-0.02524098437487611,0.06405683096003287,-0.05041708323411915,0.05527684599457992,-0.0036348898952198163,0.08329708338205714,0.3228707452921681,0.3019919740654625,-0.0372249052102241,0.19643335488357416,0.5833720582255051,-0.014216470634838125,0.44345697551181434,-0.06332184777122442,0.25993976374906796,0.705638791674373,-0.007777765720773241,-0.00692877679683398,-0.03682058373081478,0.004181665637038562,-0.021849649459428917,0.031903554476734076,-0.12573278515468206
tech_diff,0.0244693376071377,0.08481641479470553,-0.23130338943587936,-0.011936533954839729,-0.09702150430142291,-0.12160917559362876,1.0,0.1271273270895003,0.06048479801136983,-0.010322528797786801,-0.041373546903165054,0.021996427647387955,0.07413505294449202,0.023657012705511456,0.044241422398839596,-0.045396809414264175,0.047829499582534435,0.23098473237381145,0.2604869798233885,0.4498581562280153,0.09328460030573082,-0.10301492347489838,-0.014087702056396745,0.04352528017732724,0.061739783166355575,0.01958033099537112,0.10906176239892541,0.055229386781723955,0.07388986868780732,0.017560296295355143,-0.1562916230875859,-0.16052280147223272,-0.38767244489643526,-0.019066282912927435,0.17040592412151984,-0.007851938653197393,-0.03355068695350696,-0.06913616058437048,0.07021924958160361,-0.041856887082139804,-0.012514723910358539,0.009528645267571715,0.0011366963057117207,0.0029026604953154476,-0.016876417200253634,0.0944324108095341,-0.001275067518832035,-0.027870685951107015,-0.05097028273720769,0.15441921619547294,0.0081560344400491,-0.0610678848202521,-0.023269890189105195,-0.10592049903419103,0.16468723885758382,-0.0009344205408076796,-0.09699743782892206,-0.01642191552045004,0.016823842103249078,0.01330713102940037,-0.01578783104994849,0.028811405503583784,-0.02680934909511577,0.2574968305464861
army_supply_ratio_diff,0.028396105632540337,0.7578893104326884,-0.33402894017982576,0.006547253765089459,-0.003777239748610435,-0.20723699292002112,0.1271273270895003,1.0,0.09360572425051746,0.14775635125124992,-0.148163882244221,0.2044346482717474,0.2989135757528113,-0.04254084428595141,0.018031985292987156,0.009781477087383,-0.032973896129990056,0.10217205765975004,0.20350009948599893,0.056626542869024285,0.4521199345091395,0.07079866136843108,0.0008212706151484149,0.08994433958629963,0.45410197807366715,-0.21724845196527107,0.08257720366728583,0.01194686507066842,0.01580088323766222,0.06794932023865721,-0.0875818409830674,-0.1798857193344108,-0.04986456525247327,-0.43441203144630114,-0.03276257684286939,0.007345476170051131,-0.03348505077036916,-0.35086966008511755,0.1350618082594893,-0.14758259319272146,-0.017906865243295354,0.01994148186524374,-0.012799580603450317,0.003953552800633966,-0.028947335983540975,0.23745986730761431,-0.012206456995517073,-0.02947920719443229,-0.14542621771340494,0.42314874821516396,-0.014385239556233569,-0.09309325389601432,0.02267353987456225,-0.21323338897930402,0.5499091221909613,-0.0434048622657548,-0.13354709854584074,0.051403461277123884,0.004120502402595213,0.0025654465556318082,0.02242234510195614,0.006846334328613748,-0.03148614376894127,-0.07350374024726387
income_per_worker_diff,0.001654515441265831,-0.005184783368461706,-0.1738858486567768,0.21958153049204054,-0.014505507379140302,0.4295821812147833,0.06048479801136983,0.09360572425051746,1.0,0.019195161132006394,-0.03834603850654433,0.0399532153618832,-0.013714809993103087,-0.03789699092562603,0.10280459350782513,-0.009704752328640463,0.012654166455755633,0.014386786676386907,0.037751235228886765,0.023851029950329485,0.04050200652409638,-0.02988701130282988,-0.07178183569552378,0.520679545121871,0.032647898928396764,-0.011104390488553504,0.027602145566890352,-0.10058772140598274,0.007782132231417366,-0.007539061409511051,-0.03008749244460661,-0.042572337112320564,-0.026914756556042533,-0.04250031898086443,0.002736056999528915,0.1486522974735799,-0.7170942101913693,-0.012801392153866626,0.024617609537000866,-0.01577135452039517,-0.07902698437277002,0.11845206470719542,0.07956652281259599,-0.059852456707239564,-0.15091858258146765,0.034019413282958856,0.10145564509244984,0.2887371163419305,-0.1063545785442582,0.04619327592575032,0.1654240854211319,0.42789820740333334,0.016145168304416778,-0.13613276298184074,0.03828644766272396,0.1902723429914079,0.40724799780931786,0.03677250129847919,-0.033202998419235324,-0.018651677412836982,0.006300613452175434,-0.011778775301279923,-0.006513057293730228,0.05587564305006872
counter_advantage_p1,0.13799989544891975,0.06575313479403816,0.0046010590926167895,0.027022202859758586,-0.015939608297208786,0.01922355466252806,-0.010322528797786801,0.14775635125124992,0.019195161132006394,1.0,-0.04745762805399846,0.7135634991838223,0.07030164195020454,0.08815188572954262,0.057662793827663546,-0.0018881679249548738,0.10137788716005768,0.18847479187519572,0.20381170665064507,0.189249715132888,0.19283263328552697,0.054482139541187045,0.044791692549900314,0.04557542627622319,0.12402427374084656,0.02902074523140745,0.08439220381740203,0.03257098049352885,0.018372702891317837,0.11066017295222824,0.23542707687478365,0.18228419404422033,0.20412535134697343,0.06307924025021124,-0.034229425027871165,0.0194451615744329,0.015282379634726702,-0.01510306613349911,0.0414978612505682,0.0005338995610051487,0.058596286817427984,0.043615633754676975,-0.0040469005644241775,-0.00637425962411265,0.011880214847928776,0.034774699154344356,0.0016684863293858756,-0.00040536634294820016,0.003915459743808478,0.055213561577394515,0.01466937584354433,0.0033382425728116414,0.355020332967334,0.000791879827613888,0.07021963898016816,0.006747799462080907,-0.003323432224040207,0.45080315991565323,0.04999397231636622,0.08597023959411183,-0.06615801526472727,0.04314403175098581,0.32603102414291335,-0.023643989388774503
