,phase,diff_combat_score,diff_workers,diff_sq,diff_epm,diff_income,tech_diff,army_supply_ratio_diff,income_per_worker_diff,counter_advantage_p1,counter_advantage_p2,counter_advantage_diff,p1_combat,p1_workers,p1_sq,p1_epm,p1_scout,p1_army_entropy,p1_num_unit_types,p1_tech_level,p1_army_supply_ratio,p1_recent_losses,p1_worker_growth_ratio,p1_income_per_worker,p1_army_to_worker_ratio,p2_combat,p2_workers,p2_sq,p2_epm,p2_scout,p2_army_entropy,p2_num_unit_types,p2_tech_level,p2_army_supply_ratio,p2_recent_losses,p2_worker_growth_ratio,p2_income_per_worker,p2_army_to_worker_ratio,delta_combat_p1,delta_combat_p2,delta_workers_p1,delta_workers_p2,delta_sq_p1,delta_sq_p2,economic_momentum_15,combat_momentum_15,sq_momentum_15,income_momentum_15,diff_workers_60s,diff_combat_60s,diff_sq_60s,diff_income_60s,counter_advantage_diff_60s,diff_workers_120s,diff_combat_120s,diff_sq_120s,diff_income_120s,counter_advantage_diff_120s,diff_workers_vol_120,diff_combat_vol_120,diff_sq_vol_120,diff_income_vol_120,counter_advantage_vol_120,loss_trade_ratio
phase,1.0,0.04239839475949891,-0.06417434788523614,-0.009419602299540508,-0.05693062044600283,-0.030759480326676972,0.04349630619122821,-0.005735629375093479,0.014575659829699385,0.11810373485974796,0.07848903042297135,0.02600980134350687,0.6543568763574593,0.7421688400430798,0.432640858810716,0.03886702676208147,0.6281318019353658,0.6198096933295641,0.6444809582989912,0.6975574720169678,0.6652118498018156,0.2453545386050598,-0.1946877000365954,-0.06907045447195066,0.6172234160297027,0.6550117652929508,0.7469116207259883,0.4397852961909934,0.11143414693450278,0.6367176436140968,0.6266878066093953,0.6497170046452584,0.6847765217041274,0.6627827337786231,0.2543491619398735,-0.15312312927600744,-0.08079455204252181,0.6101439852021132,0.06827611111535882,0.05326978881889506,-0.06454676408032685,-0.019832035478453396,-0.013196296655664914,-0.005564876674906311,-0.033131165492098644,0.016738521429508497,-0.005565644579520882,-0.012271518574309468,-0.05615494270860425,0.04089570835443326,-0.01967275833930668,-0.02253530342091853,0.01528911443619356,-0.07398094743108377,0.05209448910951251,-0.03070444774200827,-0.04142236371327833,0.016827572513181347,0.4407379020484953,0.6365189332345815,-0.2002160067322859,0.5264592615442525,-0.0664906840390236,0.20962979182023833
diff_combat_score,0.04239839475949891,1.0,-0.13095730802628033,0.0625930769293259,-0.05727840636293628,-0.10669453758614103,0.10675888877419179,0.7398149788879158,0.0055777428627785935,0.018286398687604594,-0.13212295908282518,0.10561614989010625,0.4100585191862767,-0.013419006331898386,0.02856144321982613,-0.004949126737833847,0.045795641472420434,0.09457396055495285,0.1809494430822706,0.03792618123092066,0.3472101121558888,0.04313250116658245,0.008024783368848744,0.019890202772777536,0.41298705912563777,-0.2941786977118377,0.034031554068856454,-0.028893666765292817,0.06578325282628561,0.06108203313036476,-0.09644084169557936,-0.1512280316163177,-0.05366525500717128,-0.30135904579347317,0.0995119464087173,-0.009425044065417908,0.012286925876768107,-0.3408535861247985,0.1323517380253023,-0.15252241504532818,-0.007347125360324607,-0.01148140032230468,-0.010445496379743534,0.007975323731322528,0.0033745878984825874,0.24271110112849514,-0.013380795912772196,-0.008082419333278709,-0.033686786599698273,0.46075335157013636,-0.025318909304404547,-0.033851691638712336,-0.016606829778199567,-0.07221801042808233,0.6183620825729049,-0.024231129183917264,-0.06697179214024923,-0.014862204180795757,0.0010857555443684888,0.015090939859847882,0.03393915540162775,0.044421726160729064,-0.04988112367343428,0.07645604800168103
diff_workers,-0.06417434788523614,-0.13095730802628033,1.0,0.25570500484818115,0.06176445788415276,0.635181647834977,-0.24415243835228956,-0.37097523467078125,-0.2619625016488183,0.006969387011445686,0.10530937673186294,-0.06935541010829994,-0.11956903942391035,0.11488306052717503,0.09330344154254862,0.03920937501224586,-0.024430600552280683,-0.07409854213937596,-0.1566311257620951,-0.15052038402044218,-0.2093811235057021,0.13902536619637706,0.12946361261137398,-0.09653863640349021,-0.23718603933324173,-0.030499407455262518,-0.24775994258722825,-0.1413316072874493,-0.03531118990915743,-0.12908922937439038,0.008040725240707841,0.03012306780956637,0.05665043403065665,0.11623336420952804,-0.10378344073721801,-0.11351224417336994,0.20419535729142577,0.13058400579734056,-0.07064333637093213,0.01982473756468771,0.15953580009604634,-0.16129943147926004,0.001375112331043536,0.005756332353394818,0.2448196902371535,-0.07892332869908444,-0.0031728289758014873,0.09334488437530922,0.4723992352550134,-0.14603273328439678,0.03911294433910522,0.2305760425169316,-0.019176502375741634,0.6312877493759775,-0.17661759389200737,0.07785639175179968,0.36701200757034835,-0.01935205034910692,0.023900429685308495,-0.0016405709356338619,-0.013475697576726672,-0.025548175609787307,0.08129509602310468,-0.1881352168622201
diff_sq,-0.009419602299540508,0.0625930769293259,0.25570500484818115,1.0,0.030161922330921076,0.4454492088659586,-0.005272485772417085,0.04122393529398191,0.23594953166934557,0.040201261750048255,-0.00994273822179966,0.034666599967089685,0.0070966587043274935,0.040894490360164494,0.4559957822872521,-0.0017938471852639892,0.01013811623889898,0.027199873098624906,0.02068152323915972,0.0034228053806484573,0.014030677119829409,0.03399325749966059,0.006898608792469895,0.12320508465264739,-0.009921974660670657,-0.037873299500313755,-0.05211988766163869,-0.46191793252401797,-0.03926795037219419,-0.03421848787173762,0.001698192466879699,-0.01412528149145564,0.008136713699923857,-0.02204950206868774,-0.06202496029479397,-0.022227904614969277,-0.1501051814007204,-0.017095369392358537,0.021583813056938336,-0.03586672410369423,0.020261816212968776,-0.02220555165143121,0.34220287659772125,-0.34214843850544174,0.032425561792093306,0.04861815753060312,0.4969946555199632,0.17015811232527484,0.14843304865864582,0.07210087886188923,0.6296056964137924,0.31277207538971485,0.02792998832002165,0.19841712946636214,0.08673622811957546,0.6607111063610891,0.3610256984598334,0.04284153881576687,0.01552028667609883,-0.002203630331348839,0.007714087789156471,0.00602964425295293,0.016506074387498824,-0.06884933189434804
diff_epm,-0.05693062044600283,-0.05727840636293628,0.06176445788415276,0.030161922330921076,1.0,0.07330780878531293,-0.08575884541173387,-0.018994142718944923,0.005300676159388495,-0.03872079636532048,0.01720458802813943,-0.03876106961413867,-0.08829610997441112,-0.045984477280257625,-0.04253013624986023,0.6299074401421944,-0.014986039251200815,-0.051758176722456015,-0.0963259874545084,-0.06608645672541268,-0.09701768580638147,0.034462052712916726,0.026929126974219515,-0.02791016399209437,-0.1016514742692315,-0.051063111647079835,-0.06707071786025286,-0.07002270570245055,-0.5768749208649107,-0.09355888808079553,-0.03239149468408027,-0.02950251084631646,0.0062071618034957796,-0.07938250557835293,-0.15040579769916756,0.015290457948949876,-0.031985992602077726,-0.07072642320827081,-0.010263740026424118,0.012079482973721849,0.03358644192252534,0.01296728268113618,0.00980927493261199,-0.006439114355325273,0.01518830187325745,-0.019028758741588995,0.011804244685245168,0.03127305102614454,0.017818879642154582,-0.023480543349273526,0.023422614324735216,0.02702113130301038,-0.005370347898088613,0.0030680099703256918,-0.03354315380795599,0.03958840290827236,0.03471577542502084,-0.01565001585513483,-0.020433340338664487,-0.05790579536644177,-0.0028361730959046757,-0.03760833909367731,-0.006818001066915436,-0.14062111840700459
diff_income,-0.030759480326676972,-0.10669453758614103,0.635181647834977,0.4454492088659586,0.07330780878531293,1.0,-0.13528120481935416,-0.20617079511559497,0.49643491382284755,0.03448887505312179,0.05302645015876154,-0.013603088547763983,-0.0938990112485038,0.07713524701126201,0.1975168566923874,0.03265299257747538,0.018131935133811717,-0.038800387579956665,-0.09064288217351327,-0.07346807585975063,-0.1344702491287927,0.07128893922254896,0.025206949608105364,0.3268810652364439,-0.16275986591616842,-0.02116303364231702,-0.15331186353891343,-0.21134781069452552,-0.05651292297800153,-0.09201190876788266,0.011192416509874108,0.015528240094477851,0.04167946422409886,0.04669330900111509,-0.13059737209486227,0.0026153450943286662,-0.252712811555007,0.053106507921125846,-0.02841831702166845,-0.014152023921822817,0.035529589359568306,-0.011636714474940238,0.06587011679241442,-0.05542187031416933,0.03570883582127042,-0.013559948565300461,0.08809863561314082,0.32973182155000796,0.25925021732205134,-0.05448371695170635,0.19794569770963524,0.5905640310726987,-0.008595936541272081,0.38743543450559886,-0.0789538508418241,0.25375896162534645,0.710908027984768,0.015554944282286317,0.008599250923507466,-0.00914306269793793,0.006485679583717948,-0.032099914767124295,0.04653738534451938,-0.14260482196705057
tech_diff,0.04349630619122821,0.10675888877419179,-0.24415243835228956,-0.005272485772417085,-0.08575884541173387,-0.13528120481935416,1.0,0.14611776105949997,0.07417757750120477,-0.024309833428228348,-0.029769217760692,0.004231941641906452,0.08561367159447035,0.06128096941459655,0.05880758054505029,-0.023047501308258098,0.05911546395478817,0.2384885782228093,0.26761440119392016,0.4608318611909769,0.12317283757875415,-0.14723595953300897,-0.020357338923409258,0.015733462520946463,0.09367202720367972,0.012434211082631695,0.1476127951688241,0.06343685520545343,0.08204638214047076,0.09475057407738947,-0.1393312874216076,-0.15422053820529721,-0.39329828914699877,-0.0055329322872418076,0.17550423556786895,-0.029146616888327356,-0.06864201665309486,0.015969376674357404,0.06443837421758958,-0.047129787327463764,-0.017940845633982364,-0.012077187027043565,0.0062465008375319165,0.0075438518218044984,-0.00412308139711527,0.09586819752202083,-0.0009248985776086571,-0.024909174781317243,-0.029722371246705903,0.16218739680731048,0.015885149258826885,-0.048349366099140395,-0.042226491798256556,-0.09325106203958566,0.17629276495143428,0.005041276653960391,-0.09067185626026139,-0.03289814559662493,0.041096304731528276,0.019977417264683623,-0.015050099856781645,0.050231082397297434,-0.019400875662434015,0.24471332313808095
army_supply_ratio_diff,-0.005735629375093479,0.7398149788879158,-0.37097523467078125,0.04122393529398191,-0.018994142718944923,-0.20617079511559497,0.14611776105949997,1.0,0.15136702696324272,0.12252958483805634,-0.22110114187142646,0.2400062713185225,0.2727485228057542,-0.0857881488122708,0.006463541861103666,0.002935772862797551,-0.006275343954999292,0.08800349670296713,0.19691887886515522,0.03311501948815429,0.4277467034578764,0.06257728113073892,0.02899521570993955,0.06684648590035094,0.4402022012246625,-0.2497234851445473,0.04981062522801689,-0.03133407488527146,0.02662807785817298,0.03380477775879159,-0.14139365664804024,-0.2206825521070327,-0.09291950523533672,-0.4484531156383702,-0.016186842538083814,0.026742150881619076,-0.10766794292694985,-0.4540018696817114,0.1285746668486491,-0.15489700581600863,5.6979320589197744e-05,0.03766386994589955,-0.004846744661654386,0.004918453700678134,-0.029135239349476406,0.24131464826631788,-0.007091663529280279,-0.022995701573984832,-0.14344819072989376,0.43203016526065857,-0.0028533027241529805,-0.08437097355607223,0.004553647125451503,-0.22538060390569623,0.5456572998426285,-0.02760748817434104,-0.13256930736600409,0.041868899893631094,-0.04221991953172679,-0.0527535162370491,0.04465583214940068,-0.010326761835367695,-0.06812716180452376,-0.04102342559162063
income_per_worker_diff,0.014575659829699385,0.0055777428627785935,-0.2619625016488183,0.23594953166934557,0.005300676159388495,0.49643491382284755,0.07417757750120477,0.15136702696324272,1.0,0.03763858161134573,-0.03676072167810818,0.051786391649656316,0.007376798173702023,-0.02367272546277556,0.12723550163259184,0.006233289031800582,0.0455595656671978,0.03543868629954444,0.06432349284423117,0.049180670862846054,0.0582633092461858,-0.06393360035146049,-0.10906226298370227,0.5400525142979327,0.04907106017829135,0.0036925557688727356,0.0711673748715609,-0.08941333301008193,-1.380394150047811e-05,0.017033471095197473,0.002489310681972736,-0.018187044526434805,-0.01363717324163176,-0.07429206296148404,-0.024755888410959534,0.1380208321333306,-0.6194929619525282,-0.08293846478972672,0.03286296144625421,-0.02264779096074865,-0.10397928774095042,0.1480440448241271,0.08287051936465045,-0.08036323362553886,-0.1928103443073931,0.047750927448346775,0.11854794331381036,0.30879163037659035,-0.15854721336844055,0.06547970219741353,0.18065216359194314,0.4563348161386892,0.018570255607049127,-0.18636882898178989,0.06295363723936025,0.20053307242765092,0.4420181910199998,0.054081553317884695,-0.0335655201746626,-0.012919369859884254,0.030736784929445662,-0.00892869222725509,-0.03168113325163949,0.041090209551931295
counter_advantage_p1,0.11810373485974796,0.018286398687604594,0.006969387011445686,0.040201261750048255,-0.03872079636532048,0.03448887505312179,-0.024309833428228348,0.12252958483805634,0.03763858161134573,1.0,-0.03158608777287212,0.7104184123458334,0.04389058843150725,0.09204725336440707,0.10340236779219654,-0.017669888338540413,0.08308366525755566,0.17316726607174004,0.19610553725020902,0.17877942015841075,0.16333893867979765,0.012939944089499198,0.04463850084399838,0.06409552180668432,0.09740106143350374,0.032755950260938534,0.08726412448859985,0.06620865206805307,0.02940521524254934,0.08729261823707703,0.22120175468740866,0.16438967340272967,0.20637695645091636,0.05474000343667836,-0.05687039186950614,0.023236852708472575,0.017506899737263975,0.012252910031307747,0.039272083771041036,0.005128947191587721,0.062279752083192634,0.04753586861371156,-0.004286634128624934,0.00042604644214308464,0.009965876700332738,0.03059930656447456,-0.0034273127190530685,0.0021937830871925873,0.007202448113924176,0.042739707214713124,0.020386760838022943,0.012941367199851736,0.34542501951521326,0.0029351609128025705,0.04426074904250047,0.02256958340265186,0.006195894777844397,0.43949189250410403,0.03506063098730195,0.09226734663530758,-0.03029412013568116,0.033162241435936844,0.32102160511083494,-0.0510924441738265
counter_advantage_p2,0.07848903042297135,-0.13212295908282518,0.10530937673186294,-0.00994273822179966,0.01720458802813943,0.05302645015876154,-0.029769217760692,-0.22110114187142646,-0.03676072167810818,-0.03158608777287212,1.0,-0.7258677443250573,-0.05266209026962583,0.06938656571069374,0.04586909523030016,-0.004492644959592616,0.09248505660325433,0.15167070625130413,0.08308241345245203,0.14756635242551946,-0.02587588697923204,-0.05359078228604267,0.03184773384946949,0.0373499867385797,-0.07427478547858073,0.04045643969989284,0.029780618820516143,0.05482241357990096,-0.026047562850796672,0.051799656120590135,0.14869350439050394,0.17890314883931366,0.17879465731573346,0.1670858451067325,-0.009890544370378708,0.0269249626505801,0.0761268346608359,0.1178584043035556,-0.013004829401601971,0.04474423218077346,0.04482133202262317,0.026183025953656645,-0.006547566204082112,-0.0041846404785825,0.01339106212529757,-0.04831033619711729,-0.0017294637087540271,0.0012579794593573787,0.041473993267486596,-0.07674834690545278,-0.008774912906377478,0.017293981373701372,-0.35445838131857993,0.05848775804909085,-0.08295687163674768,0.022113459832547363,0.03373259449801935,-0.4423023798453007,-0.007529724151500949,0.05007118137749063,-0.036262597542733324,0.0404296472399738,0.38548548871518085,0.012437067853751932
counter_advantage_diff,0.02600980134350687,0.10561614989010625,-0.06935541010829994,0.034666599967089685,-0.03876106961413867,-0.013603088547763983,0.004231941641906452,0.2400062713185225,0.051786391649656316,0.7104184123458334,-0.7258677443250573,1.0,0.0672855281881538,0.01448763927880781,0.03886135323753119,-0.00899661246128543,-0.007945263188373406,0.012373814498792619,0.07645455716461687,0.019125976001595203,0.1306262222264078,0.04663990657291646,0.008294245958732767,0.017809827044439692,0.11932840753099858,-0.005944715869227727,0.03908376797185499,0.006961160401434855,0.038576906541270356,0.023599092094472716,0.04752641687844206,-0.012841933205333625,0.016129169722932005,-0.07997945903738189,-0.03217269592326111,-0.0029676150936912954,-0.04155539940508116,-0.07455556566566664,0.036183273459303444,-0.02797616971619872,0.011299449754785746,0.014276845656329631,0.0016603778156143248,0.003239730331652036,-0.0025707668543658085,0.05507456024856626,-0.0011408312429142602,0.0006239303234929448,-0.024246556396727816,0.08345339509032981,0.020208400966353304,-0.00327126678845592,0.48729888617573247,-0.039163125743510184,0.08887175624552944,-3.8887102277067094e-05,-0.01948828581448849,0.613887281915426,0.029429854878516546,0.02823966158481505,0.004685878523947378,-0.005646249955318357,-0.05051234483457232,-0.04391800310930451
p1_combat,0.6543568763574593,0.4100585191862767,-0.11956903942391035,0.0070966587043274935,-0.08829610997441112,-0.0938990112485038,0.08561367159447035,0.2727485228057542,0.007376798173702023,0.04389058843150725,-0.05266209026962583,0.0672855281881538,1.0,0.6911973298419811,0.398779152104348,0.023620147777073257,0.536235506661802,0.5532999040987112,0.6720077337099738,0.5769923723677338,0.8020845896820539,0.2260408142177528,-0.2382288575010764,-0.13960814654733372,0.875809500686396,0.7510705097998702,0.717131363271469,0.39090537340246784,0.1342718280605763,0.5496695683101385,0.43914797493746877,0.5065512337518709,0.5232027556459184,0.5554495030490972,0.3096829661758617,-0.22360991786995552,-0.13850030030959115,0.5891386289647403,0.1982178874480048,0.07172691340998337,-0.16355980807790446,-0.13283493770026183,-0.04095765585091838,-0.023600966860720572,-0.01997827404748005,0.11676208017945443,-0.012685763671023885,-0.013280257636610077,-0.05134108518132569,0.22001929697782602,-0.03003336971814023,-0.0357108823137889,-0.015730068707144974,-0.08128060840189233,0.2852052717606032,-0.042448763260930965,-0.06411059805886336,-0.018806803195107073,0.33145167601564524,0.6861889560981494,-0.028312837534765954,0.5102260065897206,-0.23790432643679776,0.27562608132576044
p1_workers,0.7421688400430798,-0.013419006331898386,0.11488306052717503,0.040894490360164494,-0.045984477280257625,0.07713524701126201,0.06128096941459655,-0.0857881488122708,-0.02367272546277556,0.09204725336440707,0.06938656571069374,0.01448763927880781,0.6911973298419811,1.0,0.687741240380389,0.052602517889153405,0.6228746280911519,0.6174462751346085,0.6444607613453752,0.6493527346645168,0.5771390218795334,0.28941271897472703,-0.17422759056661774,-0.08936720801440409,0.5355472391163596,0.7340221568055918,0.933943489074192,0.6479036534804703,0.11231375029674565,0.6046199567849507,0.5968542367298435,0.6452036802613607,0.6193526076605372,0.645452943248576,0.25486681299805247,-0.20251966837912716,-0.05676474451507431,0.6201498700280978,0.10098636835681332,0.11084405631068038,-0.003348501644688835,-0.03824268923228936,-0.01709374474225115,-0.002098207796117298,0.027110677635848374,-0.0015912183270762204,-0.010914206711599305,0.008197650413833635,0.058366550726191194,0.003846279939077265,-0.013207552211434052,0.024350830777801216,-0.010207843146516302,0.07581492216150455,0.011390114413266301,-0.02017191996769962,0.03428029835740449,-0.008856478691570795,0.48510869294531345,0.6881260351757785,-0.12174212096215604,0.5970836556881102,-0.15311501266147465,0.22628364460367803
p1_sq,0.432640858810716,0.02856144321982613,0.09330344154254862,0.4559957822872521,-0.04253013624986023,0.1975168566923874,0.05880758054505029,0.006463541861103666,0.12723550163259184,0.10340236779219654,0.04586909523030016,0.03886135323753119,0.398779152104348,0.687741240380389,1.0,-0.015955295302103562,0.3501200882061126,0.3952369597861403,0.4265360490002465,0.40835020166396385,0.3682739249119474,0.1361440336554309,-0.07904181638218416,0.2594012458476247,0.310532107733257,0.39720716496059233,0.6371685658916661,0.578712526528047,0.035929597377429165,0.3260990709804431,0.3757895386604684,0.4010552541398973,0.3718346621646612,0.3585295563175493,0.09927438553725208,-0.08766162939422448,0.09903550602485175,0.3231894446039453,0.1361658217927399,0.10052973123886785,0.044499078797987486,0.033793514640992985,0.32932854949254803,0.022539309648334973,0.007253133365419841,0.038074791737644026,0.22323944370915613,0.07569367270916302,0.052842147624487516,0.06414935368413802,0.2762501146249829,0.14192000756628675,0.020099534264015048,0.07172075466191796,0.07815812321044799,0.2789782508752705,0.15570077825604933,0.031421380769356175,0.2756220898734187,0.3689951236121816,0.016236659356512518,0.37045167661256373,-0.07023116590634897,0.10759145702370257
