,phase,diff_combat_score,diff_workers,diff_sq,diff_epm,diff_income,tech_diff,army_supply_ratio_diff,income_per_worker_diff,counter_advantage_p1,counter_advantage_p2,counter_advantage_diff,p1_combat,p1_workers,p1_sq,p1_epm,p1_scout,p1_army_entropy,p1_num_unit_types,p1_tech_level,p1_army_supply_ratio,p1_recent_losses,p1_worker_growth_ratio,p1_income_per_worker,p1_army_to_worker_ratio,p2_combat,p2_workers,p2_sq,p2_epm,p2_scout,p2_army_entropy,p2_num_unit_types,p2_tech_level,p2_army_supply_ratio,p2_recent_losses,p2_worker_growth_ratio,p2_income_per_worker,p2_army_to_worker_ratio,delta_combat_p1,delta_combat_p2,delta_workers_p1,delta_workers_p2,delta_sq_p1,delta_sq_p2,economic_momentum_15,combat_momentum_15,sq_momentum_15,income_momentum_15,diff_workers_60s,diff_combat_60s,diff_sq_60s,diff_income_60s,counter_advantage_diff_60s,diff_workers_120s,diff_combat_120s,diff_sq_120s,diff_income_120s,counter_advantage_diff_120s,diff_workers_vol_120,diff_combat_vol_120,diff_sq_vol_120,diff_income_vol_120,counter_advantage_vol_120,loss_trade_ratio
counter_advantage_p2,0.09478190846734909,-0.13103098698008142,0.06389789459809976,-0.027127426389861552,0.018542767916541903,0.03443245368943098,0.025507116176550004,-0.23591532953732386,-0.023798025767219587,-0.03995959084128308,1.0,-0.7119721973294845,-0.05927217760899814,0.083475153654566,0.057510092039973225,-0.008835796511987017,0.0905045945624056,0.18325407682924513,0.0826343954530512,0.21341069809969734,-0.060132067972150594,-0.09490209538745338,0.035202287269424676,0.0664602561270302,-0.10142689541405737,0.0395480396387569,0.060126546924506315,0.08276476216411878,-0.029518711353173823,0.08043289260363551,0.16273460636135337,0.1788897884465922,0.19413183927642666,0.14927762806161668,-0.0027470314200175607,0.03056439197085796,0.091844672279669,0.09459603662946894,-0.014935995335408351,0.03855022847936325,0.049952373547027584,0.034358951810922175,-0.007053171150341016,-0.001822502466308764,0.012784273782962013,-0.044220809465449644,-0.0038671489340510643,0.006540568258294565,0.037575905393827776,-0.07524166043194279,-0.02439441476621872,0.017785555399565573,-0.31373490072016097,0.04818676671686548,-0.08555053508698478,0.003315848659087301,0.0274203776590236,-0.3883208508215646,-0.012212653315178465,0.05198721859849517,-0.06526856938806766,0.0318102317380662,0.3572408257109291,0.032901472698954284
counter_advantage_diff,0.006243559412407728,0.08271609560834031,-0.037332442017405564,0.046430837554531604,-0.013483963129581937,-0.0003923842532359825,-0.042356801545980094,0.2505433969496292,0.05099971407681793,0.7300969166811011,-0.7119721973294845,1.0,0.051143706966471164,-0.01687692885076557,0.010505732352345094,0.02446955725829486,0.01278968580529134,-0.012227102259828227,0.07343907341788997,-0.021771635754029246,0.15000457244625798,0.06582513085153599,0.011198346077341076,0.0026716703814260593,0.1299196952297122,-0.010050344488480264,-0.003202653545109667,-0.03119408139207907,0.03808547598046149,-0.014420483931717729,0.0489639356315144,-0.006849944683483574,0.01566004219001851,-0.07184011871609394,-0.05226308552709423,-0.005019496610150235,-0.0543914308099111,-0.06681846611084231,0.028658336323083556,-0.021568233780235653,0.007310390780713918,0.000627887219312509,-0.003822624358368592,-0.0003011386086431096,0.005156995522415329,0.04267671988519736,-0.0025855606227223123,-0.0012420615443338554,-0.0076138315602906695,0.06532370175738213,0.04053186854984109,0.0041244917398477405,0.4642341894731948,-0.02022265634966001,0.07127168679608552,0.016062416582145373,-0.007695877735433578,0.5852837096718712,0.02691045425364502,0.0184366188994804,0.019785948942652343,-0.01777620541144971,-0.011861020000163366,-0.08268095704601502
p1_combat,0.6679950089263071,0.469836580088792,-0.052911827148372434,0.03590710792183001,-0.08879121169791472,-0.04958849629553228,0.054013820174742204,0.2945765892562145,-0.010903402785182611,0.015094672204724944,-0.05927217760899814,0.051143706966471164,1.0,0.6813539860214778,0.41249845948693886,0.04545314692145302,0.5786598628954956,0.5923117091069947,0.6854428645294577,0.5661933463395804,0.8138745687715755,0.25526962492563776,-0.24894187743589252,-0.10985164662758873,0.8934279499101997,0.7138309536359904,0.7014604202934368,0.3859131611005764,0.14424423868611305,0.5758765080336282,0.4214964644773689,0.4910921828513071,0.5272297193273503,0.5571076222931278,0.31788665364551916,-0.23932142802141917,-0.0956457489471108,0.5923360206974438,0.19226661136421844,0.06082860110078505,-0.17667783637423795,-0.14015475083151335,-0.04776470799575414,-0.030599958077496346,-0.031305235380861426,0.12090444843491355,-0.013167635896842046,-0.018291267683572462,-0.060432433305193635,0.24104981634622225,-0.024283393161025856,-0.02816712051599549,-0.03168512664493898,-0.08624058670060149,0.3171223285470782,-0.03269174843717843,-0.05479898739729145,-0.04401350386919412,0.27331086695566653,0.6981724836608665,-0.0445893575140119,0.489907477161092,-0.26350433620360675,0.2796887082959841
p1_workers,0.7376243153424734,0.035087412023529094,0.18599018651269658,0.05969937352973659,-0.045434510520395176,0.11836657037911015,0.047301421285689524,-0.07713585329640618,-0.05097757885821341,0.057217781046540586,0.083475153654566,-0.01687692885076557,0.6813539860214778,1.0,0.7091820852779018,0.09433801941707758,0.6591944631859695,0.6393478772014489,0.6523580785514214,0.6515205207254946,0.6073590098817867,0.3349856413206958,-0.185677094245233,-0.04972992289613087,0.5640651589499954,0.7125015167355494,0.932817194689555,0.6653083508846879,0.1392788382904499,0.6494169209397109,0.605885953803557,0.6615153960081847,0.6199347478560242,0.6798286878631553,0.25877384902723966,-0.22555615379972396,0.00817233325413046,0.6478078894118607,0.10137322267106089,0.10472939850654589,-0.019228951476870947,-0.05299459687147582,-0.021598190764666188,-0.0009158924440119145,0.02477585354955814,0.005272215028982025,-0.015168912888651243,0.009641436831169274,0.06548186228621258,0.02296609220603556,-0.016022162546159808,0.03514134765541778,-0.028996820187088653,0.09228563294444324,0.03711101423225206,-0.025756229751771567,0.04673271407963745,-0.03680205796901711,0.45447839294329595,0.7027031276411889,-0.15113213897020747,0.5585110300533259,-0.175645811888663,0.2251603877565531
p1_sq,0.4581988163295641,0.06251943489837428,0.15581243061440037,0.459844896263526,-0.03847724654266124,0.24010953625462422,0.07119968640069685,0.0034010492246406687,0.12277177300670093,0.07091420192927225,0.057510092039973225,0.010505732352345094,0.41249845948693886,0.7091820852779018,1.0,0.02955418227336715,0.4074783730658062,0.413900128461661,0.4436793983015957,0.43182407776156023,0.41241445223605894,0.17339868455292334,-0.08861027240159458,0.2864309689811634,0.34406844768584505,0.39860891441548446,0.6527677133696368,0.5995579892259101,0.0715867494216106,0.3927717293367996,0.4102916191648019,0.4393790951655574,0.3753405027112125,0.41202107969284385,0.1231666606266203,-0.11312602167166448,0.14392252441966144,0.3683868396000454,0.14986677609333013,0.11168390185852754,0.03121727353279135,0.010308998440986775,0.318124569295627,0.029051326042953192,0.016325658391724902,0.04251725887963863,0.21232859966062523,0.07859785043790053,0.06490944948052231,0.062152007802231,0.2648939441152665,0.15289155388592243,0.017217139169511213,0.084728541680753,0.08556569962099098,0.26898239583190753,0.1696985423400824,0.017615365833930897,0.2884908060162931,0.4221241378571375,0.0011239803681189653,0.34811094415389476,-0.08937606679846838,0.13140569066508484
p1_epm,0.06539010586145247,0.007542092159233928,0.0666002272078057,0.025914144215920736,0.5545299753977659,0.05873933112049089,-0.057519295050057366,0.045198483109439934,-0.0034006173332328618,0.026220346806502915,-0.008835796511987017,0.02446955725829486,0.04545314692145302,0.09433801941707758,0.02955418227336715,1.0,0.08198733236658401,0.01923829019258068,0.007116293720199366,-0.020265632293976866,0.10155696498971897,0.2872005964768886,-0.08894813746243693,0.0091825849502726,0.08559535467175743,0.04340454598332837,0.07000951172463704,0.006612312237790621,0.28167588775777586,0.05844946169111707,0.02580955116133907,0.0254740773255326,0.030716955777327106,0.0620110437107287,0.08892229482814079,-0.09269636993044034,0.012815658451244095,0.059620007529034964,-0.08636469829617942,-0.10154492341959957,-0.0753525528615397,-0.07677473191077851,-0.05016968698497828,-0.07517388369568544,-0.0006573968186942153,0.005424317037136841,0.016859644255002765,0.024414113982767844,-0.0018226944069108333,0.0027335643215578983,0.013197212657578247,0.014951649595456425,0.024551806689833845,0.001200153320203307,-0.006143178429457796,0.001909419532836817,0.017596675890267442,0.007912215558483432,0.10765076886959223,0.06616158045249997,-0.03631272432430517,0.0665884896661511,0.006828085941327202,-9.736782356642901e-05
p1_scout,0.6638217020829268,0.10173663776328629,-0.010791139307840066,0.02601326910690947,-0.021345974265470313,0.02454826435257539,0.03519705286166265,0.03357076833351114,0.0400234560623395,0.1062722781650432,0.0905045945624056,0.01278968580529134,0.5786598628954956,0.6591944631859695,0.4074783730658062,0.08198733236658401,1.0,0.5350582900648906,0.5555744328263071,0.5942624929718529,0.5281781676158276,0.2004391125912574,-0.2317863568152091,-0.05978501674268987,0.5115525363985189,0.5480422745973315,0.6638303712677303,0.38973983768244547,0.10012824637322879,0.5530345152979665,0.5110472822425496,0.5213899415216747,0.5725423793051141,0.5016941950872542,0.19519648141817653,-0.2282632163464285,-0.10343085515041849,0.47231835673774947,0.04119325733279551,0.034322462455211304,-0.12188201140973591,-0.10673514042398269,-0.03508313210672356,-0.009446639024063145,-0.014092119786487747,0.008769623788750349,-0.018963596108099036,-0.007042070363118432,-0.012578583505166106,0.03480558131785343,-0.026077710729666057,-0.011199107088014136,0.010284905567706133,-0.008007949146115561,0.05547983923010465,-0.044223224598104495,-0.013708858777477477,0.004813718016878841,0.31692679371858873,0.6074251161980884,-0.11056407065235979,0.45691179172808666,-0.18034742291168884,0.16962131572425906
p1_army_entropy,0.6477998830541646,0.13751046478541257,-0.09484204647377988,0.023075038084553585,-0.0664277048440654,-0.04801970838571068,0.19993281647509548,0.12350036041822254,0.0415169268521354,0.16093268938647484,0.18325407682924513,-0.012227102259828227,0.5923117091069947,0.6393478772014489,0.413900128461661,0.01923829019258068,0.5350582900648906,1.0,0.9122800622450261,0.7380134056895863,0.6435260695259567,0.1304269876740774,-0.1570962378349336,-0.031300296305233066,0.578059913066172,0.5344953526844967,0.6747889613447162,0.3988996806060584,0.0943128489850257,0.5839872635701744,0.5541374937899565,0.5723701542224354,0.5716747071360156,0.5378059547528206,0.19365137434035337,-0.16200776267282832,-0.07713865449467378,0.4856733122998365,0.10592588692090703,0.07942833700801398,-0.05457400800989087,-0.040126783561954885,-0.02825001413843409,-0.011278007164998596,-0.012033804250483957,0.02965676238664279,-0.012651795211185606,-0.01095009155954568,-0.0331220079444451,0.07021649699011905,-0.007778665739923084,-0.01641218971625482,-0.04241597744979156,-0.0634652311252299,0.08169932772674031,0.00717382439369174,-0.031072334012176215,-0.07247561344178491,0.30385718863399397,0.5585118232916069,-0.16458944835143166,0.43133989815173485,-0.07243616390940469,0.18986311507942039
p1_num_unit_types,0.6574951318634762,0.22063693014108546,-0.15241313144517718,0.02825766973625833,-0.10168254469120669,-0.09314673528025866,0.22842347516476103,0.23807247092014774,0.05210517476589215,0.1849141102319802,0.0826343954530512,0.07343907341788997,0.6854428645294577,0.6523580785514214,0.4436793983015957,0.007116293720199366,0.5555744328263071,0.9122800622450261,1.0,0.7634581173572341,0.7768235924058153,0.14019951557551,-0.18646153428743562,-0.02301736094442035,0.7186834754927326,0.5697416724612315,0.7089266945115494,0.4244250217906277,0.12379757781427088,0.610627485622979,0.5541468130025324,0.5840955988944381,0.5721174793311841,0.5700679030036615,0.22219227041776687,-0.19117408193443006,-0.08084468653652702,0.5214205436875078,0.15160422251514044,0.08853287243371866,-0.08178357386621803,-0.06247333113353508,-0.03592460724721483,-0.011166518250536626,-0.016286156818647462,0.06268431692759215,-0.01835345456633182,-0.01998008809553328,-0.0465802296915127,0.12683838030844802,-0.010151980668610798,-0.03594821732764995,-0.02822147029640445,-0.08109249620151228,0.1517115802799249,-0.010975993667680707,-0.06175479820508571,-0.03979680113657009,0.3251582624979423,0.5881033594166986,-0.1458639311301243,0.4814640525936381,-0.12061930466356258,0.2232484812625252
p1_tech_level,0.7053238377055923,0.045229226449146794,-0.12867788488955992,0.01770300832883091,-0.06520138397388654,-0.05861924153772826,0.4570100457152771,0.019152329355486133,0.04773342719195736,0.1766978611174927,0.21341069809969734,-0.021771635754029246,0.5661933463395804,0.6515205207254946,0.43182407776156023,-0.020265632293976866,0.5942624929718529,0.7380134056895863,0.7634581173572341,1.0,0.6152164281580536,0.06589108674573192,-0.17915701020891997,-0.03665177807635179,0.5401346030322418,0.5793257895230723,0.699383393927311,0.42191632232788895,0.05651316511067924,0.5979654691700835,0.5911251904204807,0.6262170828476034,0.6085911298142384,0.6021096759890285,0.2027012729015545,-0.190726980203544,-0.08934149857745545,0.5483893787654975,0.11579012375258457,0.07027031626170825,-0.06775874832618203,-0.058354675866507985,-0.021711520749824253,-0.009937125192714153,-0.008568664102778597,0.0457418455307456,-0.008818201315435448,-0.01848527231501164,-0.018519304060508675,0.08798412746515064,-0.0010652391849007596,-0.027918094384359587,-0.022529762814456688,-0.057039328404528994,0.10213915796724483,-0.0023978595878565586,-0.04885727051527576,-0.02536234193930182,0.29183207428882496,0.5803756669746535,-0.17683825352638996,0.47051403628092353,-0.024526857871981455,0.20928988835048676
p1_army_supply_ratio,0.6849262065106465,0.3687672142284438,-0.14470269143049144,0.05161989531409553,-0.05829814770010291,-0.0807896103576623,0.06356458030966447,0.4489695683621687,0.0560971744265332,0.15493123441523682,-0.060132067972150594,0.15000457244625798,0.8138745687715755,0.6073590098817867,0.41241445223605894,0.10155696498971897,0.5281781676158276,0.6435260695259567,0.7768235924058153,0.6152164281580536,1.0,0.30311689790472623,-0.22043818690356473,-0.03961144632623516,0.9604674263270307,0.5917747231286948,0.6610535276516427,0.37166643859305243,0.16076011701415718,0.5378812232780159,0.49616584384236323,0.5507993952329122,0.5685310766653835,0.607122851256821,0.24063321460936166,-0.21563704557966362,-0.10159690767782205,0.5673670121417483,0.20496142693576563,0.06303350871698779,-0.12398441916622666,-0.09115069660082856,-0.04218679199448444,-0.021203092765530347,-0.02734781714821542,0.13034527545579566,-0.015783068473718104,-0.020248846637633024,-0.08558661486747841,0.23601260828737478,-0.013791839984751236,-0.04236847103772532,-0.010433586227487735,-0.12220450189382452,0.2910387967430369,-0.024025820558196995,-0.07188016396817909,0.004640852406041055,0.3399447173917674,0.5901752758188841,-0.11221077194873122,0.4727547438620212,-0.1417261435561297,0.2026730349687575
