dataset_name,model_name,seed,method,test_accuracy,test_balanced_accuracy,test_roc_auc,test_log_loss,test_brier_score,test_ece_15,test_mce_15,val_log_loss,val_brier_score,val_ece_15
real_v3_1_fixed,rf_no_counter,44,uncalibrated,0.6117689271618227,0.6095521796085375,0.6574341203998083,0.6519389972728178,0.23032698447491118,0.02425310802882151,0.10053219254231655,0.6483780073136939,0.22866821838862716,0.026088545628183305
real_v3_1_fixed,rf_no_counter,44,platt,0.6117296824542519,0.6084050144063493,0.6574341203998083,0.6503514215688161,0.22965233968017015,0.01122165935541968,0.04905341115523232,0.64580466235401,0.22762668530588764,0.0050243823859147515
real_v3_1_fixed,rf_no_counter,44,isotonic,0.6118530229637603,0.609548060237159,0.6573298826184093,0.6505247198183075,0.22965950851332936,0.01054526348657037,0.04068505891103058,0.6450955204831419,0.2273772757513258,4.930829273678967e-18
